"REPORT_DATE","SERVICE_ID","ORDER_TYPE","ORDER_TYPE_L2"
2023-02-07,"4578673289",sign up,new
2023-02-08,"4579896177",sign up,new
2023-02-10,"4584128649",sign up,new
2023-02-10,"4584265616",sign up,new
2023-02-10,"4584627704",sign up,new
2023-02-11,"4586573586",sign up,new
2023-02-12,"4587498718",sign up,new
2023-02-12,"4587683280",sign up,new
2023-02-12,"4587725397",sign up,transfer
2023-02-12,"4588944606",sign up,new
2023-02-13,"4590614669",sign up,new
2023-02-13,"4590918963",sign up,transfer
2023-02-13,"4591172029",sign up,transfer
2023-02-14,"4591600853",sign up,transfer
2023-02-14,"4591886762",sign up,transfer
2023-02-14,"4592830291",sign up,new
2023-02-14,"4592899949",sign up,transfer
2023-02-15,"4593180194",sign up,transfer
2023-02-15,"4593839949",sign up,transfer
2023-02-15,"4593949765",sign up,new
2023-02-15,"4594123729",sign up,new
2023-02-15,"4594350914",sign up,transfer
2023-02-15,"4594461734",sign up,new
2023-02-17,"4597810988",sign up,new
2023-02-19,"4602089036",sign up,new
2023-02-21,"4606780666",sign up,new
2023-02-22,"4607805184",sign up,new
2023-02-24,"4611956284",sign up,new
2023-02-24,"4612260337",sign up,new
2023-02-25,"4614912586",sign up,new
2023-02-25,"4615098056",sign up,new
2023-02-26,"4611956284",sign up,new
2023-02-26,"4615875407",sign up,new
2023-02-26,"4616379721",sign up,new
2023-02-26,"4616428834",sign up,transfer
2023-02-26,"4617270641",sign up,new
2023-02-28,"4622587241",sign up,new
2023-02-28,"4622902994",sign up,transfer
2023-02-28,"4623160761",sign up,transfer
2023-02-28,"4623221954",sign up,new
2023-02-28,"4623441551",sign up,transfer
2023-02-28,"4623442002",sign up,new
2023-02-28,"4470285129",terminate,terminate
2023-02-28,"4625058553",sign up,new
2023-02-28,"4625712288",sign up,new
2023-02-28,"4625978915",sign up,new
2023-02-23,"4609823574",sign up,transfer
2023-02-23,"4610733059",sign up,transfer
2023-02-20,"4603713927",sign up,transfer
2023-02-20,"4604127906",sign up,new
2023-02-20,"4604955574",sign up,new
2023-01-01,"4507683984",sign up,new
2023-01-01,"4509383186",sign up,new
2023-01-01,"4509394403",sign up,transfer
2023-01-01,"4509911107",sign up,new
2023-01-01,"4510431481",sign up,new
2023-01-03,"4513133938",sign up,new
2023-01-03,"4513742027",sign up,new
2023-01-03,"4513979202",sign up,new
2023-01-04,"4514868872",sign up,new
2023-01-04,"4514976199",sign up,new
2023-01-04,"4515020077",sign up,new
2023-01-04,"4515894513",sign up,transfer
2023-01-05,"4379258859",terminate,terminate
2023-01-05,"4516735395",sign up,new
2023-01-05,"4517332454",sign up,new
2023-01-06,"4450987722",sign up,new
2023-01-06,"4518338685",sign up,new
2023-01-06,"4518395288",sign up,new
2023-01-06,"4518958492",sign up,new
2023-01-06,"4519395023",sign up,transfer
2023-01-06,"4519483682",sign up,transfer
2023-01-06,"4519538094",sign up,new
2023-01-07,"4520646891",sign up,new
2023-01-07,"4521351553",sign up,new
2023-01-07,"4521541181",sign up,new
2023-01-08,"4457393077",terminate,terminate
2023-01-08,"4523563127",sign up,new
2023-01-09,"4525259913",sign up,new
2023-01-11,"4528783174",sign up,new
2023-01-11,"4528978842",sign up,new
2023-01-12,"4518958492",sign up,new
2023-01-13,"4531838624",sign up,new
2023-01-13,"4531941875",sign up,new
2023-01-15,"4535835117",sign up,new
2023-01-15,"4536184026",sign up,new
2023-01-15,"4536271782",sign up,transfer
2023-01-15,"4536595048",sign up,new
2023-01-16,"4538500299",sign up,new
2023-01-17,"4539423429",sign up,new
2023-01-17,"4539708317",sign up,new
2023-01-17,"4540348602",sign up,transfer
2023-01-18,"4542225679",sign up,new
2023-01-18,"4542228578",sign up,new
2023-01-19,"4543097110",sign up,new
2023-01-19,"4543860914",sign up,new
2023-01-20,"4545066390",sign up,transfer
2023-01-21,"4546947467",sign up,new
2023-01-23,"4550410847",sign up,new
2023-01-23,"4550876198",sign up,new
2023-01-23,"4551971158",sign up,transfer
2023-01-24,"4552354742",sign up,new
2023-01-24,"4552418258",sign up,new
2023-01-24,"4553695540",sign up,new
2023-01-24,"4553864983",sign up,transfer
2023-01-25,"4555663974",sign up,transfer
2023-01-26,"4519538094",sign up,new
2023-01-26,"4556948384",sign up,new
2023-01-28,"4559956522",sign up,new
2023-01-28,"4560649608",sign up,new
2023-01-28,"4560661169",sign up,new
2023-01-28,"4560900929",sign up,new
2023-01-29,"4562149787",sign up,new
2023-01-29,"4562364995",sign up,new
2023-01-29,"4562548679",sign up,new
2023-01-29,"4562701569",sign up,new
2023-01-30,"4563475260",sign up,new
2023-02-01,"4568047791",sign up,new
2023-02-01,"4568426219",sign up,transfer
2023-02-03,"4358004394",sign up,new
2023-02-03,"4570408943",sign up,new
2023-02-03,"4570790713",sign up,transfer
2023-02-04,"4573360782",sign up,new
2023-02-04,"4573875347",sign up,new
2023-02-06,"4577507794",sign up,new
2023-02-06,"4577753234",sign up,new
2023-02-07,"4578327771",sign up,new
2023-02-07,"4578765064",sign up,new
2023-02-09,"4583330920",sign up,new
2023-02-10,"4577753234",sign up,new
2023-02-10,"4584254252",sign up,new
2023-02-12,"4251027822",sign up,new
2023-02-12,"4588384914",sign up,new
2023-02-12,"4588670114",sign up,new
2023-02-12,"4588897499",sign up,transfer
2023-02-12,"4588938809",sign up,new
2023-02-13,"4589697614",sign up,new
2023-02-13,"4590613740",sign up,transfer
2023-02-14,"4591920252",sign up,transfer
2023-02-14,"4592630654",sign up,new
2023-02-14,"4592824332",sign up,transfer
2023-02-14,"4592979244",sign up,new
2023-02-15,"4594206178",sign up,new
2023-02-15,"4594451725",sign up,new
2023-02-15,"4594625001",sign up,transfer
2023-02-16,"4595224964",sign up,new
2023-02-16,"4596121590",sign up,transfer
2023-02-16,"4596561286",sign up,new
2023-02-17,"4597428234",sign up,new
2023-02-17,"4597559724",sign up,transfer
2023-02-17,"4597836280",sign up,new
2023-02-18,"4600737136",sign up,new
2023-02-19,"4588384914",sign up,new
2023-02-19,"4603097859",sign up,new
2023-02-21,"4603097859",sign up,new
2023-02-21,"4607010098",sign up,new
2023-02-22,"4608345869",sign up,transfer
2023-02-22,"4608862804",sign up,new
2023-02-24,"4612576007",sign up,transfer
2023-02-24,"4613205538",sign up,transfer
2023-02-25,"4597428234",sign up,new
2023-02-25,"4613622996",sign up,new
2023-02-25,"4615074450",sign up,new
2023-02-27,"4613622996",sign up,new
2023-02-27,"4617989271",sign up,new
2023-02-27,"4618068619",sign up,transfer
2023-02-27,"4619765523",sign up,transfer
2023-02-28,"4620629918",sign up,new
2023-02-28,"4623185926",sign up,new
2023-02-28,"4623857273",sign up,transfer
2023-02-28,"4624976911",sign up,new
2023-02-23,"4243967139",terminate,terminate
2023-02-23,"4610856428",sign up,transfer
2023-01-01,"4508815995",sign up,new
2023-01-01,"4509516365",sign up,transfer
2023-01-01,"4509633066",sign up,new
2023-01-01,"4509963983",sign up,new
2023-01-01,"4510198336",sign up,new
2023-01-02,"4511098456",sign up,new
2023-01-02,"4512039590",sign up,new
2023-01-03,"4513743953",sign up,new
2023-01-04,"4258215734",sign up,new
2023-01-04,"4491892832",sign up,new
2023-01-04,"4515553699",sign up,new
2023-01-05,"4253101783",terminate,terminate
2023-01-05,"4351378109",terminate,terminate
2023-01-05,"4516511507",sign up,new
2023-01-06,"4512039590",sign up,new
2023-01-06,"4518484024",sign up,transfer
2023-01-06,"4518931104",sign up,new
2023-01-06,"4519281262",sign up,new
2023-01-06,"4519426787",sign up,transfer
2023-01-07,"4520899452",sign up,new
2023-01-08,"4522693369",sign up,new
2023-01-10,"4525611105",sign up,new
2023-01-10,"4525621847",sign up,new
2023-01-10,"4526417292",sign up,new
2023-01-10,"4526422254",sign up,new
2023-01-10,"4527366642",sign up,new
2023-01-11,"4527366642",sign up,new
2023-01-11,"4528340028",sign up,new
2023-01-11,"4529149937",sign up,new
2023-01-12,"4530324383",sign up,new
2023-01-12,"4530439599",sign up,transfer
2023-01-14,"4533502629",sign up,new
2023-01-14,"4533504572",sign up,new
2023-01-14,"4534294423",sign up,transfer
2023-01-15,"4483016831",terminate,terminate
2023-01-15,"4535895821",sign up,new
2023-01-15,"4536160218",sign up,new
2023-01-15,"4536208003",sign up,transfer
2023-01-16,"4537131210",sign up,new
2023-01-16,"4537763479",sign up,new
2023-01-16,"4538090202",sign up,transfer
2023-01-17,"4539664717",sign up,transfer
2023-01-17,"4540557570",sign up,new
2023-01-17,"4540752999",sign up,new
2023-01-18,"4542123942",sign up,new
2023-01-18,"4542536525",sign up,new
2023-01-19,"4518484024",terminate,terminate
2023-01-19,"4540752999",sign up,new
2023-01-19,"4543973213",sign up,new
2023-01-19,"4544017139",sign up,new
2023-01-20,"4544648553",sign up,transfer
2023-01-21,"4546622438",sign up,new
2023-01-21,"4547161246",sign up,new
2023-01-21,"4547262407",sign up,transfer
2023-01-22,"4435208916",terminate,terminate
2023-01-23,"4551317834",sign up,new
2023-01-23,"4551501087",sign up,new
2023-01-23,"4551625903",sign up,new
2023-01-24,"4552931256",sign up,new
2023-01-24,"4553639882",sign up,transfer
2023-01-25,"4395613051",sign up,new
2023-01-25,"4554776066",sign up,transfer
2023-01-25,"4555010193",sign up,new
2023-01-25,"4555031671",sign up,new
2023-01-25,"4555144018",sign up,new
2023-01-26,"4556990510",sign up,new
2023-01-27,"4558690708",sign up,new
2023-01-28,"4544648553",terminate,terminate
2023-01-28,"4559967404",sign up,transfer
2023-01-29,"4562269803",sign up,new
2023-01-29,"4562394763",sign up,new
2023-01-29,"4562679028",sign up,new
2023-01-30,"4564021407",sign up,new
2023-01-30,"4564485185",sign up,new
2023-02-01,"4566887402",sign up,transfer
2023-02-01,"4567949938",sign up,new
2023-02-03,"4571499090",sign up,transfer
2023-01-31,"4565650569",sign up,new
2023-01-31,"4566049661",sign up,new
2023-01-31,"4566286517",sign up,new
2023-02-04,"4573329147",sign up,transfer
2023-02-05,"4465327182",terminate,terminate
2023-02-06,"4576864073",sign up,new
2023-02-06,"4577396437",sign up,new
2023-02-10,"4583367595",sign up,new
2023-02-10,"4583985708",sign up,transfer
2023-02-10,"4584461159",sign up,transfer
2023-02-10,"4585093559",sign up,transfer
2023-02-11,"4586563754",sign up,transfer
2023-02-12,"4588828120",sign up,new
2023-02-12,"4588838808",sign up,new
2023-02-13,"4590786862",sign up,transfer
2023-02-13,"4591050302",sign up,new
2023-02-14,"4591178154",sign up,transfer
2023-02-14,"4591204131",sign up,transfer
2023-02-14,"4591443661",sign up,transfer
2023-02-14,"4591879081",sign up,transfer
2023-02-14,"4591993837",sign up,transfer
2023-02-15,"4593241799",sign up,new
2023-02-15,"4593491876",sign up,transfer
2023-02-15,"4593559604",sign up,new
2023-02-15,"4594323765",sign up,new
2023-02-16,"4596360332",sign up,transfer
2023-02-16,"4596486374",sign up,new
2023-02-16,"4596546706",sign up,new
2023-02-16,"4596596398",sign up,new
2023-02-16,"4596616711",sign up,transfer
2023-02-17,"4597035282",sign up,transfer
2023-02-17,"4598209656",sign up,transfer
2023-02-17,"4598576001",sign up,new
2023-02-18,"4599621251",sign up,new
2023-02-18,"4600079287",sign up,new
2023-02-19,"4602511039",sign up,new
2023-02-22,"4607746717",sign up,new
2023-02-24,"4611723850",sign up,transfer
2023-02-24,"4612373212",sign up,transfer
2023-02-25,"4309568851",terminate,terminate
2023-02-25,"4614861374",sign up,new
2023-02-25,"4615134289",sign up,transfer
2023-02-25,"4615329618",sign up,transfer
2023-02-25,"4615373928",sign up,transfer
2023-02-26,"4338709685",sign up,new
2023-02-26,"4615329618",sign up,transfer
2023-02-26,"4616692341",sign up,new
2023-02-26,"4616948116",sign up,transfer
2023-02-26,"4616967673",sign up,new
2023-02-27,"4619658356",sign up,new
2023-02-28,"4621212339",sign up,new
2023-02-28,"4622014591",sign up,new
2023-02-28,"4622050419",sign up,new
2023-02-28,"4623713530",sign up,transfer
2023-02-28,"4624591571",sign up,transfer
2023-02-28,"4625897062",sign up,new
2023-02-23,"4610686475",sign up,new
2023-02-23,"4611292319",sign up,new
2023-02-20,"4604228119",sign up,transfer
2023-02-20,"4604721338",sign up,new
2023-02-20,"4604886210",sign up,new
2023-02-20,"4605171553",sign up,new
2023-01-01,"4509287880",sign up,new
2023-01-02,"4511367541",sign up,new
2023-01-02,"4511787011",sign up,new
2023-01-03,"4513136258",sign up,new
2023-01-03,"4514137972",sign up,new
2023-01-03,"4514170019",sign up,new
2023-01-04,"4514954505",sign up,new
2023-01-04,"4515166063",sign up,transfer
2023-01-04,"4515634130",sign up,new
2023-01-05,"4514170019",sign up,new
2023-01-05,"4516651830",sign up,new
2023-01-05,"4517520042",sign up,transfer
2023-01-05,"4517590801",sign up,new
2023-01-06,"4518752017",sign up,new
2023-01-07,"4520393924",sign up,new
2023-01-07,"4520879754",sign up,new
2023-01-07,"4521052309",sign up,new
2023-01-07,"4521301409",sign up,transfer
2023-01-08,"4522223983",sign up,transfer
2023-01-08,"4522471149",sign up,new
2023-01-08,"4523219167",sign up,new
2023-01-09,"4524013170",sign up,new
2023-01-09,"4524761464",sign up,new
2023-01-09,"4525156477",sign up,new
2023-01-10,"4257471668",sign up,new
2023-01-10,"4526891963",sign up,transfer
2023-01-11,"4387319004",sign up,new
2023-01-11,"4528126377",sign up,transfer
2023-01-12,"4530163985",sign up,new
2023-01-12,"4530235360",sign up,transfer
2023-01-12,"4531099291",sign up,transfer
2023-01-13,"4531762687",sign up,new
2023-01-14,"4533697736",sign up,transfer
2023-01-14,"4533708212",sign up,transfer
2023-01-15,"4535441926",sign up,new
2023-01-15,"4536676041",sign up,new
2023-01-16,"4528126377",sign up,transfer
2023-01-16,"4537973254",sign up,new
2023-01-18,"4542037948",sign up,transfer
2023-01-18,"4542451185",sign up,transfer
2023-01-18,"4542583928",sign up,transfer
2023-01-19,"4544041273",sign up,new
2023-01-20,"4544708214",sign up,new
2023-01-20,"4544789194",sign up,transfer
2023-01-21,"4547016155",sign up,new
2023-01-22,"4548766197",sign up,new
2023-01-23,"4551290792",sign up,new
2023-01-23,"4551607889",sign up,new
2023-01-23,"4551787164",sign up,transfer
2023-01-24,"4552916837",sign up,transfer
2023-01-24,"4552972925",sign up,new
2023-01-25,"4391573302",sign up,new
2023-01-25,"4554482011",sign up,new
2023-01-26,"4556749431",sign up,new
2023-01-27,"4558370852",sign up,transfer
2023-01-27,"4559339727",sign up,new
2023-01-28,"4408999479",terminate,terminate
2023-01-28,"4560867951",sign up,new
2023-01-29,"4562005363",sign up,new
2023-01-29,"4562368786",sign up,new
2023-01-30,"4528126377",terminate,terminate
2023-01-30,"4563791574",sign up,new
2023-01-30,"4563832294",sign up,transfer
2023-01-30,"4563954025",sign up,new
2023-01-30,"4564031078",sign up,new
2023-02-01,"4567280791",sign up,transfer
2023-02-01,"4568234261",sign up,new
2023-02-02,"4569393581",sign up,transfer
2023-02-03,"4571255474",sign up,new
2023-02-03,"4571345093",sign up,new
2023-01-31,"4563954025",sign up,new
2023-01-31,"4565782772",sign up,transfer
2023-01-31,"4565999526",sign up,transfer
2023-01-31,"4566096546",sign up,transfer
2023-02-04,"4573743939",sign up,transfer
2023-02-05,"4574385414",sign up,transfer
2023-02-05,"4575273600",sign up,new
2023-02-05,"4575318068",sign up,new
2023-02-05,"4575448101",sign up,new
2023-02-06,"4576389702",sign up,new
2023-02-06,"4577193932",sign up,transfer
2023-02-06,"4577511711",sign up,new
2023-02-07,"4349097157",terminate,terminate
2023-02-07,"4575273600",sign up,new
2023-02-07,"4579695618",sign up,new
2023-02-08,"4581334874",sign up,transfer
2023-02-09,"4581530299",sign up,new
2023-02-09,"4581857754",sign up,transfer
2023-02-09,"4582372884",sign up,transfer
2023-02-09,"4582663259",sign up,transfer
2023-02-10,"4584012571",sign up,transfer
2023-02-10,"4584361779",sign up,new
2023-02-10,"4584899187",sign up,new
2023-02-10,"4584949840",sign up,new
2023-02-11,"4586933444",sign up,new
2023-02-12,"4588805200",sign up,new
2023-02-13,"4589894441",sign up,transfer
2023-02-14,"4591599015",sign up,transfer
2023-02-14,"4591789121",sign up,transfer
2023-02-14,"4592045089",sign up,new
2023-02-14,"4592419310",sign up,new
2023-02-14,"4592477490",sign up,new
2023-02-15,"4593116622",sign up,transfer
2023-02-15,"4593523721",sign up,new
2023-02-15,"4594345905",sign up,new
2023-02-16,"4595028602",sign up,transfer
2023-02-16,"4596262021",sign up,transfer
2023-02-16,"4596831133",sign up,transfer
2023-02-18,"4599602164",sign up,transfer
2023-02-19,"4602027444",sign up,new
2023-02-19,"4602212237",sign up,new
2023-02-19,"4602760767",sign up,new
2023-02-21,"4606041085",sign up,new
2023-02-21,"4606148891",sign up,new
2023-02-21,"4606171776",sign up,new
2023-02-21,"4606637613",sign up,new
2023-02-21,"4606847291",sign up,new
2023-02-22,"4608354379",sign up,new
2023-02-26,"4616561387",sign up,transfer
2023-02-26,"4617313487",sign up,new
2023-02-26,"4617326742",sign up,transfer
2023-02-27,"4617932981",sign up,new
2023-02-27,"4618610002",sign up,new
2023-02-27,"4618899866",sign up,new
2023-02-28,"4622729391",sign up,new
2023-02-28,"4623525641",sign up,new
2023-02-28,"4623606932",sign up,new
2023-02-23,"4610728399",sign up,new
2023-02-20,"4603375404",sign up,transfer
2023-02-20,"4603804777",sign up,new
2023-02-20,"4603950204",sign up,transfer
2023-02-20,"4605147464",sign up,new
2023-01-01,"4508864315",sign up,new
2023-01-01,"4509026182",sign up,new
2023-01-01,"4509755464",sign up,transfer
2023-01-01,"4510181926",sign up,new
2023-01-02,"4508864315",sign up,new
2023-01-02,"4511190296",sign up,new
2023-01-02,"4511602715",sign up,new
2023-01-02,"4511915429",sign up,new
2023-01-02,"4512027603",sign up,new
2023-01-03,"4513079120",sign up,new
2023-01-03,"4513193313",sign up,new
2023-01-03,"4513493632",sign up,new
