"REPORT_DATE","SERVICE_ID","SERVICE_NAME","SERVICE"
2023-01-19,"4488324371",plan 4,mobile
2023-01-19,"4543897819",plan 5,mobile
2023-01-19,"4544027580",plan 4,mobile
2023-01-20,"4270645748",plan 2,mobile
2023-01-20,"4359096386",plan 6,mobile
2023-01-20,"4490295681",plan 4,mobile
2023-01-21,"4253771425",plan 2,mobile
2023-01-21,"4254000265",plan 4,mobile
2023-01-21,"4398054717",plan 4,mobile
2023-01-21,"4446905554",plan 4,mobile
2023-01-22,"4400459508",plan 4,mobile
2023-01-22,"4447857999",plan 4,mobile
2023-01-22,"4492442067",plan 4,mobile
2023-01-22,"4493374629",plan 4,mobile
2023-01-23,"4419209097",plan 4,mobile
2023-01-24,"4313830585",plan 4,mobile
2023-01-24,"4451278034",plan 6,mobile
2023-01-25,"4253111451",plan 4,mobile
2023-01-25,"4497423923",plan 4,mobile
2023-01-26,"4284123512",plan 4,mobile
2023-01-26,"4557132498",plan 4,mobile
2023-01-27,"4253153116",plan 6,mobile
2023-01-27,"4268824583",plan 4,mobile
2023-01-27,"4274403495",plan 4,mobile
2023-01-27,"4501104556",plan 4,mobile
2023-01-28,"4502995497",plan 5,mobile
2023-01-29,"4254177623",plan 2,mobile
2023-01-29,"4318140069",plan 4,mobile
2023-01-29,"4335816259",plan 4,mobile
2023-01-29,"4410646462",plan 4,mobile
2023-01-29,"4457713494",plan 4,mobile
2023-01-29,"4504582115",plan 4,mobile
2023-01-30,"4368742882",plan 6,mobile
2023-01-30,"4459299212",plan 4,mobile
2023-01-30,"4506014360",plan 4,mobile
2023-02-01,"4300540584",plan 2,mobile
2023-02-02,"4313830585",plan 4,mobile
2023-02-02,"4340397576",plan 4,mobile
2023-02-02,"4341149520",plan 4,mobile
2023-02-02,"4369808762",plan 4,mobile
2023-02-02,"4416202616",plan 4,mobile
2023-02-02,"4512351027",plan 4,mobile
2023-02-02,"4568997103",plan 4,mobile
2023-02-03,"4373992554",plan 4,mobile
2023-02-03,"4374057676",plan 4,mobile
2023-02-03,"4463503258",plan 4,mobile
2023-02-03,"4513028603",plan 4,mobile
2023-02-03,"4513319440",plan 4,mobile
2023-02-03,"4513946471",plan 4,mobile
2023-01-31,"4412483271",plan 4,mobile
2023-01-31,"4507637277",plan 4,mobile
2023-02-04,"4418990561",plan 4,mobile
2023-02-04,"4573813479",plan 4,mobile
2023-02-05,"4339680367",plan 4,mobile
2023-02-05,"4420969955",plan 4,mobile
2023-02-05,"4454165090",plan 4,mobile
2023-02-05,"4517097163",plan 4,mobile
2023-02-06,"4322195585",plan 4,mobile
2023-02-06,"4422843933",plan 4,mobile
2023-02-06,"4518505584",plan 4,mobile
2023-02-06,"4577194165",plan 4,mobile
2023-02-06,"4577342852",plan 4,mobile
2023-02-07,"4378594094",plan 2,mobile
2023-02-07,"4424969688",plan 4,mobile
2023-02-08,"4345407933",plan 4,mobile
2023-02-08,"4377982681",plan 4,mobile
2023-02-08,"4471905331",plan 4,mobile
2023-02-09,"4257401293",plan 4,mobile
2023-02-09,"4351573766",plan 4,mobile
2023-02-10,"4289420720",plan 2,mobile
2023-02-10,"4525664530",plan 4,mobile
2023-02-10,"4584199139",plan 4,mobile
2023-02-11,"4325233487",plan 4,mobile
2023-02-11,"4475079781",plan 4,mobile
2023-02-12,"4477946891",plan 4,mobile
2023-02-12,"4588127634",plan 4,mobile
2023-02-12,"4589007989",plan 4,mobile
2023-02-13,"4279714626",plan 4,mobile
2023-02-13,"4433973319",plan 4,mobile
2023-02-13,"4475972704",plan 4,mobile
2023-02-13,"4479416929",plan 4,mobile
2023-02-13,"4589593459",plan 4,mobile
2023-02-13,"4590728250",plan 4,mobile
2023-02-14,"4436411020",plan 4,mobile
2023-02-14,"4592893216",plan 4,mobile
2023-02-15,"4328419955",plan 4,mobile
2023-02-15,"4352061328",plan 4,mobile
2023-02-15,"4536150249",plan 4,mobile
2023-02-15,"4593179899",plan 4,mobile
2023-02-15,"4593656952",plan 4,mobile
2023-02-15,"4594466481",plan 4,mobile
2023-02-16,"4391422240",plan 4,mobile
2023-02-16,"4391796030",plan 4,mobile
2023-02-16,"4437656675",plan 4,mobile
2023-02-16,"4439161024",plan 4,mobile
2023-02-16,"4537457853",plan 4,mobile
2023-02-16,"4595950087",plan 4,mobile
2023-02-17,"4253356243",plan 6,mobile
2023-02-17,"4268729902",plan 4,mobile
2023-02-17,"4392449589",plan 4,mobile
2023-02-17,"4485125446",plan 4,mobile
2023-02-18,"4253486800",plan 4,mobile
2023-02-18,"4393855277",plan 4,mobile
2023-02-18,"4394283274",plan 4,mobile
2023-02-18,"4541983815",plan 4,mobile
2023-02-19,"4355484409",plan 4,mobile
2023-02-19,"4396129660",plan 4,mobile
2023-02-19,"4488152659",plan 4,mobile
2023-02-19,"4488324371",plan 4,mobile
2023-02-19,"4492442067",plan 4,mobile
2023-02-19,"4544027580",plan 4,mobile
2023-02-19,"4601691216",plan 6,mobile
2023-02-21,"4253771425",plan 2,mobile
2023-02-21,"4254000265",plan 4,mobile
2023-02-21,"4398054717",plan 4,mobile
2023-02-21,"4446905554",plan 4,mobile
2023-02-22,"4400459508",plan 4,mobile
2023-02-22,"4447857999",plan 4,mobile
2023-02-22,"4493374629",plan 4,mobile
2023-02-22,"4608477227",plan 4,mobile
2023-02-24,"4451278034",plan 6,mobile
2023-02-24,"4611575414",plan 5,mobile
2023-02-24,"4611908249",plan 4,mobile
2023-02-25,"4497423923",plan 4,mobile
2023-02-26,"4253111451",plan 4,mobile
2023-02-26,"4270645748",plan 2,mobile
2023-02-26,"4284123512",plan 4,mobile
2023-02-26,"4557132498",plan 4,mobile
2023-02-27,"4253153116",plan 6,mobile
2023-02-27,"4274403495",plan 4,mobile
2023-02-27,"4437656675",plan 4,mobile
2023-02-27,"4501104556",plan 4,mobile
2023-02-27,"4619345367",plan 4,mobile
2023-02-28,"4502995497",plan 5,mobile
2023-02-28,"4621954846",plan 4,mobile
2023-02-28,"4254177623",plan 2,mobile
2023-02-28,"4318140069",plan 4,mobile
2023-02-28,"4335816259",plan 4,mobile
2023-02-28,"4410646462",plan 4,mobile
2023-02-28,"4457713494",plan 4,mobile
2023-02-28,"4504582115",plan 4,mobile
2023-02-28,"4368742882",plan 6,mobile
2023-02-28,"4459299212",plan 4,mobile
2023-02-28,"4506014360",plan 4,mobile
2023-02-28,"4507637277",plan 4,mobile
2023-02-23,"4611109770",plan 4,mobile
2023-02-20,"4270645748",plan 2,mobile
2023-02-20,"4359096386",plan 6,mobile
2023-02-20,"4490295681",plan 4,mobile
2023-02-20,"4492442067",plan 4,mobile
2023-02-20,"4543897819",plan 5,mobile
2023-01-01,"4318721507",plan 6,mobile
2023-01-01,"4371223374",plan 4,mobile
2023-01-01,"4372348392",plan 4,mobile
2023-01-01,"4510314977",plan 4,mobile
2023-01-02,"4255818090",plan 4,mobile
2023-01-02,"4319314291",plan 4,mobile
2023-01-02,"4370937622",plan 4,mobile
2023-01-02,"4416239921",plan 4,mobile
2023-01-02,"4512062002",plan 4,mobile
2023-01-03,"4263890512",plan 4,mobile
2023-01-03,"4302681817",plan 4,mobile
2023-01-03,"4418617318",plan 4,mobile
2023-01-05,"4254686788",plan 2,mobile
2023-01-05,"4255731307",plan 4,mobile
2023-01-05,"4270858251",plan 4,mobile
2023-01-05,"4319146698",plan 4,mobile
2023-01-05,"4517814657",plan 4,mobile
2023-01-06,"4329129477",plan 4,mobile
2023-01-06,"4469152627",plan 6,mobile
2023-01-07,"4346193208",plan 4,mobile
2023-01-07,"4378771159",plan 4,mobile
2023-01-07,"4469594980",plan 4,mobile
2023-01-07,"4520021891",plan 4,mobile
2023-01-08,"4304023766",plan 4,mobile
2023-01-08,"4323498168",plan 6,mobile
2023-01-09,"4379224599",plan 4,mobile
2023-01-09,"4524574163",plan 4,mobile
2023-01-09,"4524577252",plan 4,mobile
2023-01-10,"4429501618",plan 4,mobile
2023-01-11,"4266958540",plan 4,mobile
2023-01-11,"4383978764",plan 4,mobile
2023-01-11,"4475908910",plan 4,mobile
2023-01-12,"4530225030",plan 4,mobile
2023-01-13,"4307827600",plan 4,mobile
2023-01-13,"4326863565",plan 4,mobile
2023-01-13,"4351549656",plan 4,mobile
2023-01-13,"4434529757",plan 4,mobile
2023-01-13,"4531448374",plan 4,mobile
2023-01-14,"4388038375",plan 4,mobile
2023-01-15,"4253073722",plan 4,mobile
2023-01-15,"4328512395",plan 4,mobile
2023-01-15,"4482724902",plan 4,mobile
2023-01-15,"4536477014",plan 4,mobile
2023-01-15,"4537001049",plan 4,mobile
2023-01-16,"4309564987",plan 4,mobile
2023-01-16,"4538293598",plan 4,mobile
2023-01-17,"4269652612",plan 2,mobile
2023-01-17,"4485431989",plan 4,mobile
2023-01-18,"4393685117",plan 4,mobile
2023-01-18,"4541510186",plan 4,mobile
2023-01-19,"4270442414",plan 4,mobile
2023-01-19,"4281249816",plan 4,mobile
2023-01-19,"4394752459",plan 4,mobile
2023-01-21,"4332879141",plan 4,mobile
2023-01-21,"4547000135",plan 5,mobile
2023-01-22,"4548728833",plan 5,mobile
2023-01-22,"4549243787",plan 4,mobile
2023-01-22,"4549629900",plan 5,mobile
2023-01-23,"4253073369",plan 4,mobile
2023-01-23,"4401597018",plan 4,mobile
2023-01-23,"4551806399",plan 4,mobile
2023-01-24,"4262486745",plan 2,mobile
2023-01-24,"4322478185",plan 4,mobile
2023-01-24,"4450501039",plan 4,mobile
2023-01-24,"4495599612",plan 4,mobile
2023-01-24,"4496708873",plan 4,mobile
2023-01-25,"4276755900",plan 2,mobile
2023-01-25,"4335452625",plan 6,mobile
2023-01-26,"4254859666",plan 4,mobile
2023-01-26,"4309564987",plan 4,mobile
2023-01-26,"4403689305",plan 4,mobile
2023-01-27,"4406939733",plan 4,mobile
2023-01-27,"4407572542",plan 4,mobile
2023-01-27,"4407740088",plan 4,mobile
2023-01-27,"4501024757",plan 4,mobile
2023-01-27,"4501199464",plan 4,mobile
2023-01-28,"4367794802",plan 4,mobile
2023-01-28,"4560155980",plan 4,mobile
2023-01-30,"4458600241",plan 6,mobile
2023-02-01,"4318721507",plan 6,mobile
2023-02-01,"4372348392",plan 4,mobile
2023-02-01,"4510314977",plan 4,mobile
2023-02-02,"4255818090",plan 4,mobile
2023-02-02,"4319314291",plan 4,mobile
2023-02-02,"4370937622",plan 4,mobile
2023-02-02,"4371223374",plan 4,mobile
2023-02-02,"4416239921",plan 4,mobile
2023-02-02,"4512062002",plan 4,mobile
2023-02-03,"4263890512",plan 4,mobile
2023-02-03,"4302681817",plan 4,mobile
2023-02-03,"4418617318",plan 4,mobile
2023-02-03,"4571153526",plan 4,mobile
2023-01-31,"4565965973",plan 4,mobile
2023-02-05,"4255731307",plan 4,mobile
2023-02-05,"4270858251",plan 4,mobile
2023-02-05,"4319146698",plan 4,mobile
2023-02-05,"4517814657",plan 4,mobile
2023-02-06,"4254686788",plan 2,mobile
2023-02-06,"4329129477",plan 4,mobile
2023-02-06,"4469152627",plan 6,mobile
2023-02-07,"4346193208",plan 4,mobile
2023-02-07,"4378771159",plan 4,mobile
2023-02-07,"4469594980",plan 4,mobile
2023-02-07,"4520021891",plan 4,mobile
2023-02-07,"4578469284",plan 4,mobile
2023-02-08,"4304023766",plan 4,mobile
2023-02-08,"4323498168",plan 6,mobile
2023-02-08,"4580831945",plan 4,mobile
2023-02-08,"4581395614",plan 4,mobile
2023-02-09,"4379224599",plan 4,mobile
2023-02-09,"4524574163",plan 4,mobile
2023-02-09,"4524577252",plan 4,mobile
2023-02-10,"4429501618",plan 4,mobile
2023-02-10,"4584554378",plan 4,mobile
2023-02-11,"4266958540",plan 4,mobile
2023-02-11,"4383978764",plan 4,mobile
2023-02-11,"4475908910",plan 4,mobile
2023-02-11,"4586883882",plan 4,mobile
2023-02-12,"4530225030",plan 4,mobile
2023-02-12,"4587915757",plan 4,mobile
2023-02-13,"4307827600",plan 4,mobile
2023-02-13,"4326863565",plan 4,mobile
2023-02-13,"4351549656",plan 4,mobile
2023-02-13,"4434529757",plan 4,mobile
2023-02-13,"4531448374",plan 4,mobile
2023-02-13,"4590029329",plan 5,mobile
2023-02-13,"4590747536",plan 5,mobile
2023-02-13,"4590916984",plan 4,mobile
2023-02-13,"4590917894",plan 4,mobile
2023-02-13,"4590940597",plan 4,mobile
2023-02-13,"4591145248",plan 4,mobile
2023-02-14,"4388038375",plan 4,mobile
2023-02-15,"4253073722",plan 4,mobile
2023-02-15,"4328512395",plan 4,mobile
2023-02-15,"4536477014",plan 4,mobile
2023-02-15,"4537001049",plan 4,mobile
2023-02-16,"4309564987",plan 4,mobile
2023-02-16,"4482724902",plan 4,mobile
2023-02-16,"4595066869",plan 4,mobile
2023-02-17,"4269652612",plan 2,mobile
2023-02-17,"4485431989",plan 4,mobile
2023-02-17,"4597907430",plan 4,mobile
2023-02-17,"4597957205",plan 4,mobile
2023-02-18,"4393685117",plan 4,mobile
2023-02-18,"4541510186",plan 4,mobile
2023-02-19,"4270442414",plan 4,mobile
2023-02-19,"4281249816",plan 4,mobile
2023-02-19,"4394752459",plan 4,mobile
2023-02-19,"4549629900",plan 5,mobile
2023-02-21,"4332879141",plan 4,mobile
2023-02-21,"4547000135",plan 5,mobile
2023-02-21,"4607073135",plan 4,mobile
2023-02-22,"4548728833",plan 5,mobile
2023-02-22,"4549243787",plan 4,mobile
2023-02-22,"4609018146",plan 4,mobile
2023-02-24,"4262486745",plan 2,mobile
2023-02-24,"4322478185",plan 4,mobile
2023-02-24,"4450501039",plan 4,mobile
2023-02-24,"4495599612",plan 4,mobile
2023-02-24,"4496708873",plan 4,mobile
2023-02-25,"4335452625",plan 6,mobile
2023-02-26,"4254859666",plan 4,mobile
2023-02-26,"4276755900",plan 2,mobile
2023-02-26,"4403689305",plan 4,mobile
2023-02-27,"4406939733",plan 4,mobile
2023-02-27,"4407572542",plan 4,mobile
2023-02-27,"4407740088",plan 4,mobile
2023-02-27,"4501024757",plan 4,mobile
2023-02-27,"4501199464",plan 4,mobile
2023-02-28,"4367794802",plan 4,mobile
2023-02-28,"4549629900",plan 5,mobile
2023-02-28,"4560155980",plan 4,mobile
2023-02-28,"4458600241",plan 6,mobile
2023-02-28,"4565965973",plan 4,mobile
2023-02-28,"4626039204",plan 4,mobile
2023-02-23,"4253073369",plan 4,mobile
2023-02-23,"4401597018",plan 4,mobile
2023-02-23,"4551806399",plan 4,mobile
2023-01-01,"4461493326",plan 5,mobile
2023-01-02,"4264192912",plan 4,mobile
2023-01-02,"4369565848",plan 4,mobile
2023-01-02,"4416192211",plan 6,mobile
2023-01-02,"4461790268",plan 6,mobile
2023-01-02,"4463113318",plan 4,mobile
2023-01-02,"4510706401",plan 5,mobile
2023-01-03,"4374564147",plan 6,mobile
2023-01-03,"4374698867",plan 6,mobile
2023-01-03,"4418556728",plan 4,mobile
2023-01-04,"4277347290",plan 4,mobile
2023-01-04,"4302903694",plan 4,mobile
2023-01-04,"4341132591",plan 4,mobile
2023-01-04,"4375435476",plan 4,mobile
2023-01-04,"4419965164",plan 4,mobile
2023-01-04,"4420147986",plan 4,mobile
2023-01-04,"4514503538",plan 5,mobile
2023-01-04,"4515034755",plan 4,mobile
2023-01-05,"4277347290",plan 4,mobile
2023-01-05,"4421725242",plan 4,mobile
2023-01-06,"4321920920",plan 4,mobile
2023-01-06,"4334827983",plan 4,mobile
2023-01-06,"4422725565",plan 4,mobile
2023-01-06,"4519528583",plan 4,mobile
2023-01-07,"4377202505",plan 6,mobile
2023-01-07,"4470461828",plan 4,mobile
2023-01-07,"4521163246",plan 4,mobile
2023-01-08,"4251073918",plan 4,mobile
2023-01-08,"4325793915",plan 4,mobile
2023-01-08,"4471398819",plan 4,mobile
2023-01-09,"4348057281",plan 4,mobile
2023-01-09,"4382350411",plan 4,mobile
2023-01-09,"4472574675",plan 4,mobile
2023-01-10,"4306199625",plan 4,mobile
2023-01-10,"4321920920",plan 4,mobile
2023-01-10,"4348876458",plan 4,mobile
2023-01-11,"4323192625",plan 4,mobile
2023-01-11,"4529147590",plan 4,mobile
2023-01-12,"4258261780",plan 4,mobile
2023-01-12,"4529809972",plan 4,mobile
2023-01-13,"4267980473",plan 4,mobile
2023-01-13,"4306651582",plan 4,mobile
2023-01-14,"4514503538",plan 5,mobile
2023-01-15,"4250255930",plan 6,mobile
2023-01-15,"4328338763",plan 4,mobile
2023-01-15,"4390257487",plan 4,mobile
2023-01-15,"4481534312",plan 4,mobile
2023-01-16,"4253180723",plan 4,mobile
2023-01-16,"4391937471",plan 4,mobile
2023-01-17,"4310036795",plan 4,mobile
2023-01-17,"4421299658",plan 4,mobile
2023-01-18,"4294361484",plan 4,mobile
2023-01-18,"4441578556",plan 4,mobile
2023-01-18,"4521163246",plan 4,mobile
2023-01-19,"4357716522",plan 4,mobile
2023-01-19,"4358137881",plan 4,mobile
2023-01-19,"4395762202",plan 2,mobile
2023-01-19,"4395931484",plan 4,mobile
2023-01-19,"4442770607",plan 4,mobile
2023-01-19,"4489041021",plan 4,mobile
2023-01-20,"4269651166",plan 4,mobile
2023-01-20,"4545060116",plan 4,mobile
2023-01-20,"4545563969",plan 4,mobile
2023-01-21,"4332520519",plan 2,mobile
2023-01-21,"4360016250",plan 6,mobile
2023-01-21,"4490654803",plan 4,mobile
2023-01-22,"4254066058",plan 4,mobile
2023-01-22,"4327725318",plan 4,mobile
2023-01-22,"4332108125",plan 4,mobile
2023-01-22,"4360998420",plan 4,mobile
2023-01-22,"4399088759",plan 4,mobile
2023-01-22,"4492531360",plan 5,mobile
2023-01-22,"4492941687",plan 4,mobile
2023-01-22,"4550020898",plan 5,mobile
2023-01-23,"4265004351",plan 4,mobile
2023-01-23,"4312805438",plan 4,mobile
2023-01-23,"4400618939",plan 4,mobile
2023-01-23,"4401130409",plan 4,mobile
2023-01-23,"4448318167",plan 4,mobile
2023-01-23,"4489041021",plan 4,mobile
2023-01-24,"4267980473",plan 4,mobile
2023-01-24,"4495671212",plan 5,mobile
2023-01-24,"4495824504",plan 4,mobile
2023-01-24,"4553690558",plan 6,mobile
2023-01-25,"4253096969",plan 4,mobile
2023-01-25,"4253112326",plan 4,mobile
2023-01-25,"4400530622",plan 4,mobile
2023-01-25,"4554898205",plan 4,mobile
2023-01-26,"4315935342",plan 4,mobile
2023-01-26,"4400442293",plan 4,mobile
2023-01-26,"4402003250",plan 4,mobile
2023-01-26,"4556182612",plan 4,mobile
2023-01-26,"4556812418",plan 4,mobile
2023-01-27,"4259462004",plan 4,mobile
2023-01-27,"4350094619",plan 4,mobile
2023-01-27,"4500725229",plan 4,mobile
2023-01-27,"4501564593",plan 4,mobile
2023-01-28,"4456761348",plan 4,mobile
2023-01-29,"4255400425",plan 2,mobile
2023-01-29,"4255578991",plan 2,mobile
2023-01-29,"4285144765",plan 2,mobile
2023-01-29,"4562591184",plan 5,mobile
2023-01-30,"4366111200",plan 4,mobile
2023-01-30,"4563609599",plan 4,mobile
2023-02-02,"4264192912",plan 4,mobile
2023-02-02,"4369565848",plan 4,mobile
2023-02-02,"4416192211",plan 6,mobile
2023-02-02,"4461493326",plan 5,mobile
2023-02-02,"4461790268",plan 6,mobile
2023-02-02,"4510706401",plan 5,mobile
2023-02-03,"4374564147",plan 6,mobile
2023-02-03,"4374698867",plan 6,mobile
2023-02-03,"4418556728",plan 4,mobile
2023-02-03,"4572175429",plan 4,mobile
2023-02-04,"4302903694",plan 4,mobile
2023-02-04,"4341132591",plan 4,mobile
2023-02-04,"4419965164",plan 4,mobile
2023-02-04,"4420147986",plan 4,mobile
2023-02-04,"4514503538",plan 5,mobile
2023-02-04,"4515034755",plan 4,mobile
2023-02-04,"4573753293",plan 4,mobile
2023-02-05,"4421725242",plan 4,mobile
2023-02-05,"4463113318",plan 4,mobile
2023-02-05,"4575697982",plan 4,mobile
2023-02-05,"4575899642",plan 4,mobile
2023-02-06,"4334827983",plan 4,mobile
2023-02-06,"4422725565",plan 4,mobile
2023-02-06,"4519528583",plan 4,mobile
2023-02-06,"4577197552",plan 4,mobile
2023-02-07,"4377202505",plan 6,mobile
2023-02-07,"4470461828",plan 4,mobile
2023-02-07,"4521163246",plan 4,mobile
2023-02-08,"4251073918",plan 4,mobile
2023-02-08,"4471398819",plan 4,mobile
2023-02-08,"4580181889",plan 4,mobile
2023-02-09,"4348057281",plan 4,mobile
2023-02-09,"4382350411",plan 4,mobile
2023-02-09,"4472574675",plan 4,mobile
2023-02-10,"4306199625",plan 4,mobile
2023-02-10,"4348876458",plan 4,mobile
2023-02-11,"4323192625",plan 4,mobile
2023-02-11,"4587136586",plan 4,mobile
2023-02-12,"4258261780",plan 4,mobile
2023-02-12,"4529147590",plan 4,mobile
2023-02-12,"4529809972",plan 4,mobile
2023-02-12,"4587759324",plan 5,mobile
2023-02-13,"4306651582",plan 4,mobile
2023-02-13,"4589702964",plan 4,mobile
2023-02-13,"4590487864",plan 4,mobile
2023-02-13,"4590730236",plan 4,mobile
2023-02-14,"4591176435",plan 5,mobile
2023-02-14,"4591318578",plan 4,mobile
2023-02-14,"4591788377",plan 4,mobile
2023-02-15,"4328338763",plan 4,mobile
2023-02-15,"4390257487",plan 4,mobile
2023-02-15,"4481534312",plan 4,mobile
2023-02-15,"4594312491",plan 4,mobile
2023-02-16,"4250255930",plan 6,mobile
2023-02-16,"4253180723",plan 4,mobile
2023-02-16,"4391937471",plan 4,mobile
2023-02-17,"4310036795",plan 4,mobile
2023-02-17,"4421299658",plan 4,mobile
2023-02-17,"4597020993",plan 4,mobile
2023-02-17,"4597901117",plan 4,mobile
2023-02-18,"4294361484",plan 4,mobile
2023-02-18,"4441578556",plan 4,mobile
2023-02-19,"4357716522",plan 4,mobile
2023-02-19,"4358137881",plan 4,mobile
2023-02-19,"4395762202",plan 2,mobile
2023-02-19,"4395931484",plan 4,mobile
2023-02-19,"4442770607",plan 4,mobile
2023-02-19,"4602454659",plan 4,mobile
2023-02-19,"4602619306",plan 4,mobile
2023-02-21,"4332520519",plan 2,mobile
2023-02-21,"4360016250",plan 6,mobile
2023-02-21,"4490654803",plan 4,mobile
2023-02-21,"4606512680",plan 4,mobile
2023-02-22,"4254066058",plan 4,mobile
2023-02-22,"4327725318",plan 4,mobile
2023-02-22,"4332108125",plan 4,mobile
2023-02-22,"4360998420",plan 4,mobile
2023-02-22,"4492531360",plan 5,mobile
2023-02-22,"4492941687",plan 4,mobile
2023-02-24,"4495671212",plan 5,mobile
2023-02-24,"4495824504",plan 4,mobile
2023-02-24,"4553690558",plan 6,mobile
2023-02-25,"4554898205",plan 4,mobile
2023-02-25,"4615188739",plan 4,mobile
2023-02-26,"4253096969",plan 4,mobile
2023-02-26,"4253112326",plan 4,mobile
2023-02-26,"4315935342",plan 4,mobile
